AvgTime,Score,Moves,AvgCaches,HitRate
0.4250381678945244,14808,841,0.0,0.0
3.170326327992057,14780,835,0.0,0.0
0.9096314390724887,7772,531,0.0,0.0
1.0411132835884338,7256,469,0.0,0.0
3.3912927018159538,16564,946,0.0,0.0
